Empregados
17.2953987121582
6.88919830322266
781.035522460938
40.6318817138672
3.89701652526855
6.73341846466064
19.4127388000488
2.49583029747009
29.4251174926758
3.49387335777283
1.81475949287415
467.412506103516
1.88317596912384
3.38055443763733
66.0146179199219
24.0287208557129
46.1216201782227
8.55030822753906
52.2193336486816
2.54492259025574
70.3723678588867
3.10831499099731
10.4931449890137
140.713806152344
15.7275190353394
